vid_title,vid_id,publish_date,channel_title,channel_id,category_id,duration,views,likes,comments
GTA 5 ONLINE 🐷 LEVEL XA 21 VS KRIEGER !!! 🐷 GARE PARKOUR 🐷N*558🐷 GTA 5 ITA 🐷 DAJE !!!,FkFaKv6giU0,2019-09-28T04:27:01Z,PORKMODZ,UCSn0_ckKBvHeZLokQjjVXww,20,PT10M2S,65683,2126,82
ESCUALO - CRISÁLIDA [Prod. Darky] (Videoclip oficial),-PY8_OUuWqM,2019-01-31T20:00:00Z,Metallica,UCLmsHpqffqs_5y8jvbsptvw,10,PT3M1S,63006,3520,139
"TEASER - BLAKE FT. AL2 EL ALDEANO ""GOD SCHOOL"" #TALISMÁN",jn48qoYAG5E,2019-09-12T12:24:14Z,Metallica,UCLmsHpqffqs_5y8jvbsptvw,10,PT45S,52576,3748,171
2. DÜNYA SAVAŞI CEHENNEMİ | Death Stranding Türkçe 32. Bölüm,kdv3czOwHts,2019-11-22T13:14:14Z,Pintipanda ,UCuU0qYesQjAT_qXcQJqgV3w,20,PT1H7M54S,50127,4161,0
FORM - Trigger (Official Music Video),x5WJ51099vM,2019-10-15T10:00:11Z,Nowadays Records,UCYExKRroESDp0QpqTM95KyA,10,PT3M23S,43455,669,36
♫ My Woman From Tokyo (SN Studio Remix) ♫ Dance Video,EZ1L0CwhYZo,2019-08-01T08:24:41Z,SN Studio Mix,UCKfl17J2mka3afzzB68586A,24,PT3M30S,39433,324,6
Bobby Bizz Anti-Theft Backpack & Briefcase by XD Design,a5bt0XZDQtE,2019-09-09T13:55:43Z,XD_Design,UCvrVFute8OembhfEhstXgHQ,19,PT55S,31210,87,2
What You Should and Shouldn’t Eat or Drink After Your Kidney Transplant,ShQNrFfEYYs,2019-11-04T15:20:09Z,Cleveland Clinic,UCxyiSz4m161Z6frOsFxJpgw,28,PT1M55S,21754,179,6
TREASURE ISLAND | Jamaica | Full Episode 6 | Cartoon TV Series | English | Full HD,UJtl7XMOutE,2019-02-23T08:00:08Z,KIDFLIX [EN],UCk5bIh544LgQ2_ecTQQ5wQg,1,PT25M52S,13027,198,0
1505,PkoAJc_zbLw,2019-06-12T07:00:04Z,The Bachelorette,UCJh0e0evVPvqo5H2HCm05Dg,43,PT1H24M49S,Private,53,6
How To Take Your Medications,IwrJ2t_R8Vo,2019-11-04T15:20:52Z,Cleveland Clinic,UCxyiSz4m161Z6frOsFxJpgw,28,PT2M15S,11456,66,1
Survive! The Tournament Of Power Begins At Last!!,8hK_UIvy5k4,2019-04-13T06:34:42Z,Dragon Ball Super,UCKylfBRZkN_UcbHjtMy5OCA,43,PT23M25S,Private,71,8
When Your Body Rejects Your New Kidney,30O9u8iC51g,2019-11-04T15:15:08Z,Cleveland Clinic,UCxyiSz4m161Z6frOsFxJpgw,28,PT2M14S,10044,57,13
Princes All,3GzxO4R8Ymo,2019-09-24T04:00:10Z,Young Justice,UCamLy4sjVWbPBBmSs4Zi8lg,43,PT24M11S,Private,125,0
For the Glory of God: Southern Seminary,Y9y7osXW3qs,2019-03-18T18:10:55Z,Southern Seminary,UC_qUtVIh3-IAZUaKtsX3IKg,27,PT4M17S,7274,156,6
The Greatest Story Ever Told,3w9ldet3AHI,2019-06-25T21:23:45Z,American Gods,UCagEC37SYWnOVnTE0Q_2I7g,43,PT54M51S,Private,57,0
Don't Mess with Taxes,jZbE-gQy9wQ,2019-09-05T05:39:35Z,Black Ink Crew,UCfpJNpbABl0IoJ-OPb3CkdQ,43,PT42M1S,Private,91,Disabled
Sap Trap / River Race,22pOVcvvcTk,2019-04-01T04:00:12Z,Jungle Junction,UCN-82lDU5kRYqZRK8nLeOdQ,43,PT24M9S,Private,17,0
Boys Just Wanna Have Fungus,fYXQYidfD84,2019-10-07T04:00:11Z,Bob's Burgers,UCYFIqnn7YyVe01H23BBPlyA,43,PT21M51S,Private,48,3
The Float Goes On,rzK4LOUS3Q8,2019-11-18T05:00:17Z,The Real Housewives of Atlanta,UCOZ74EOJjryteAFV7LBsu2w,43,PT43M5S,Private,53,16
Daniel Lumera: il disegno consapevole della tua vita #MyLifeDesignAcademy #ScegliDecidiRealizziti,D8tfErxJQJQ,2019-12-16T06:45:10Z,Daniel Lumera,UCZcUo02nd5dkjm7qBAzkqZg,27,PT2M11S,5388,187,0
Nihilism,5mVC4RbpR74,2019-01-18T09:09:45Z,Supernatural,UCibk1ar0oYU4o3LH9uu7VHw,43,PT42M22S,Private,52,7
The Shop: Uninterrupted 04,dxlR0TdBnFc,2019-11-28T17:15:05Z,The Shop,UCZgYmOWk0xcbabwHPvxbNSQ,43,PT27M56S,Private,53,3
Back to the Bar: Drunky McDrunkerton Returns,zEB6ktu4q7Q,2019-09-21T14:29:19Z,Bar Rescue,UCCdLi-7AyGSMY-kCz7vkH_w,43,PT41M25S,Private,23,0
Drumming Up Buyers,jh_qWtWMXR4,2019-08-02T04:00:42Z,Million Dollar Listing: New York,UCC3r5PTI0rMIYsuesnaR7qQ,43,PT1H5M36S,Private,23,3
Vikings (Season 6) Part 1 Trailer,RadmvkwAAkU,2019-11-18T13:27:09Z,Vikings,UCXxRiS9Jg4fL3OTtgmA5kmA,43,PT2M37S,Private,38,12
The Heroin Hub: Chapter 5,khjgyCj4K80,2019-09-04T04:00:05Z,Intervention,UC1aPka0IKCXdc_P6iYmNnBw,43,PT42M19S,Private,30,9
PowerHouse Energy has platform to establish itself as a 'sustainable and profitable business',UhrpIMSC2W0,2019-08-14T14:25:56Z,Proactive,UC6zHYEnBuH4DYxbPLsbIaVw,25,PT8M43S,2998,Disabled,0
Zeta's Sister/Sneaky Switcheroo,i4LQMXiOWwc,2019-09-09T04:00:26Z,Shimmer and Shine,UCqiFSNU8r1GfondLLXn_r8A,43,PT22M38S,Private,90,0
TV9 KANNADA NEWS LIVE | ಟಿವಿ9 ಕನ್ನಡ ನ್ಯೂಸ್ ಲೈವ್,jdJoOhqCipA,2020-01-08T06:59:28Z,Tv9 Kannada,UC8dnBi4WUErqYQHZ4PfsLTg,25,P0D,1607531867,1495381,2
NDTV India Live TV: Shraddha Walkar Case | Bihar Hooch Tragedy | India-China Face-off | S Jaishankar,MN8p-Vrn6G0,2020-12-01T02:55:18Z,NDTV India,UC9CYT9gSNLevX5ey2_6CK0Q,25,P0D,458484610,1275536,0
LIVE: Latest News Headlines and Events l ABC News Live,w_Ma8oQLmSM,2020-02-12T00:32:37Z,ABC News,UCBi2mrWuNuyYy4gbM6fU18Q,25,P0D,321744853,714052,Disabled
Sakshi TV LIVE | Today's Telugu News LIVE  | సాక్షి టీవీ లైవ్,8McTsOqeueE,2020-03-04T05:09:06Z,Sakshi TV Live,UCQ_FATLW83q-4xJ2fsi8qAw,25,P0D,288356351,231191,Disabled
"The Good Life Radio • 24/7 Live Radio | Best Relax House, Chillout, Study, Running, Gym, Happy Music",36YnV9STBqc,2020-03-28T00:19:07Z,The Good Life Radio x Sensual Musique,UChs0pSaEoNLV4mevBFGaoKA,10,P0D,123717010,492995,3
台視新聞台HD 24 小時線上直播｜TAIWAN TTV NEWS HD (Live)｜台湾のTTV ニュースHD (生放送)｜대만 뉴스 라이브,xL0ch83RAK8,2020-10-12T04:48:11Z,台視新聞 TTV NEWS,UC8ROUUjHzEQm-ndb69CX8Ww,25,P0D,111512759,56102,0
[생방송] 24시간 현장을 전합니다 / 연합뉴스TV  (YonhapnewsTV),0GN8t2u3flc,2020-07-30T07:52:27Z,연합뉴스TV,UCTHCOPwqNfZ0uiKOvFyhGwg,25,P0D,109664948,107669,0
"[CNA 24/7 LIVE] Breaking news, top stories and documentaries",XWq5kBlakcQ,2020-04-21T11:15:18Z,CNA,UC83jt4dlz1Gjl58fzQrrKZg,25,P0D,65731681,112781,0
coffee shop radio // 24/7 lofi hip-hop beats,-5KAN9_CzSA,2020-05-09T14:53:57Z,STEEZYASFUCK,UCsIg9WMfxjZZvwROleiVsQg,10,P0D,47625944,515434,0
Chillhop Radio - jazzy & lofi hip hop beats 🐾,5yx6BWlEVcY,2020-03-21T13:21:02Z,Chillhop Music,UCOxqgCwgOqC2lMqC5PYz_Dg,10,P0D,41629229,349538,30
Channels Television Live,-c8LoR84Xjs,2020-07-15T08:27:20Z,Channels Television,UCEXGDNclvmg6RW0vipJYsTQ,25,P0D,39760375,63442,0
NON STOP TECHNO RAVE RADIO 24/7 MIX,6Irus3d5f0E,2020-11-18T16:09:25Z,Minimal Group,UCqY3gnYuuzONai4jUhnCv6g,10,P0D,18677518,179739,25
Live @ Santa Claus Village,Cp4RRAEgpeU,2020-01-29T06:35:48Z,City of Rovaniemi,UCuarPSgSklrmX2z0iA-Ua4Q,24,P0D,14781374,74003,Disabled
Sajan Bendre : Lay Bhari Disat Hotis - लय भारी दिसत होतीस त्या दिवशी | साजन बेंद्रे,kIsQu8f233o,2020-03-14T06:57:17Z,Sajan Bendre Musical,UCX49juNMDeI4WT0thlfrB8w,10,PT3M45S,9706788,29601,767
Sajan Bendre : Yedula Majhya Firvun Aana - येडुला माज्या फिरऊन आना..,4zAUfxlRghs,2020-03-15T06:58:08Z,Sajan Bendre Musical,UCX49juNMDeI4WT0thlfrB8w,10,PT5M59S,7309837,24125,1488
LIVE @ Santa Claus Village - Arctic Circle - Rovaniemi - Lapland Finland,VClJIez-w6Y,2020-02-11T09:08:56Z,Visit Rovaniemi,UCMhdPZXDUCTMHxck5GIqHaw,24,P0D,5742845,Disabled,Disabled
Tasty Cookies | How To Make Perfect Cookies For Everyday | Yummy Cookies Decorating Ideas,7OqgPc0vMC8,2020-04-27T14:00:03Z,Yummy Cookies,UC53flicePn0xri-jiq89WtQ,26,PT10M13S,4369672,29860,922
Awesome Cake Decorating Ideas for Party | Most Satisfying Cake Recipes | Perfect Cake Decorating,4ncKKc0BN50,2020-01-19T14:00:00Z,Yummy Cookies,UC53flicePn0xri-jiq89WtQ,26,PT10M3S,4062098,24715,651
10 Delicious Chocolate Cake Ideas | So Yummy Cake Decorating Recipes | Yummy Cookies,hd6vxRB6AHk,2020-05-03T14:00:19Z,Yummy Cookies,UC53flicePn0xri-jiq89WtQ,26,PT10M11S,3266322,9961,270
【3 Hour】 Beautiful Harutya 春茶 Songs for Studying and Sleeping 【BGM】 ver.3,ITA0heQTiaU,2020-04-11T12:38:49Z,1 Hour Japan Music,UC7lvKy6aBWRbgkk84uNoC5g,10,PT2H51M6S,2873524,42469,722
तेरे ऊपर मेनें छोडा माई बाप | Tere Upar Mene Chhoda Mai Bap | JKP-0025 | Apsana | Muskan JKP FILMS,kgxYQXBN2Yc,2020-03-01T05:30:59Z,JKP FILMS OFFICIAL,UCzAKzmlHZv97HeKidCpRcAA,10,PT11M45S,2827396,12731,433
Africanews français en direct - Info et actualités en continu,b6R9-7KZ8YM,2020-11-18T09:27:05Z,africanews (en français),UC25EuGAePOPvPrUA5cmu3dQ,25,P0D,2755098,9176,0
White Christmas (Official Video),v5ryZdpEHqM,2020-10-30T16:00:10Z,BingCrosbyVEVO,UCtQEDtPVw0_PIhi0XvIHWOA,10,PT3M24S,2713955,20642,411
So Yummy Cake Compilation | Quick and Easy Colorful Cake Decorating Ideas At Home,yjF1oxxV-ZE,2020-06-03T14:00:30Z,Yummy Cookies,UC53flicePn0xri-jiq89WtQ,26,PT10M40S,2512766,18303,425
"York Harbor Beach, Maine USA",cYdsBXC7ZR8,2020-10-25T14:22:45Z,Boston and Maine Live,UC8gbWbcNNyb5-NIXvFklkOA,19,PT15S,1908168,13313,Disabled
Quick and Easy Cake Decoration Ideas for Everyone | So Yummy Dessert Recipes,5Gf2yw1X2dM,2020-03-06T14:00:01Z,Yummy Cookies,UC53flicePn0xri-jiq89WtQ,26,PT10M14S,1762204,14060,293
Delicious Cookies Decorating Ideas | Best Satisfying Cookies Decorating Compilation,3g_Gdnn5gEI,2020-01-21T14:00:00Z,Yummy Cookies,UC53flicePn0xri-jiq89WtQ,26,PT11M10S,786346,1170,25
4 tricks that Miracle does that you don't,-WVSJbOeokI,2020-11-24T02:53:27Z,Jenkins,UCTUO_3bYr50vmH0aE7byMjg,20,PT12M51S,383313,6321,475
ЖЕСТОЧАЙШИЙ НОКАУТ С ОДНОГО УДАРА! Киселев Юрий vs. Магдиев Тимур / Yuriy Kiselev vs. Timur Magdiev,J60PrR-2atk,2020-08-28T19:17:28Z,FIGHT NIGHTS GLOBAL TV,UCzLUGktDyr8MPCV27O1JpAw,17,PT1M12S,382071,517,124
24/7 GHOST & HORROR Stories To Fuel Your Nightmares | Paranormal Livestream 👻 🎃🧹,AOId55tGEaM,2020-09-23T08:12:06Z,Top5s,UCX51Dixddr5HuwLVBH9ykeQ,27,P0D,373023,6351,0
My Favorite Cake Videos | Making Easy Roll Cake | Most Satisfying Colorful Cake Decorating Ideas,NSGH2Mq1O2o,2020-06-26T14:00:05Z,Yummy Cookies,UC53flicePn0xri-jiq89WtQ,26,PT11M34S,323857,3246,135
INICIAMOS O CAMP DE FREE FIRE COM BOOYAH?!,fSOzI1jsqUM,2020-08-31T22:00:15Z,ygorX,UCC-zlO4ijtKQ2dV1Vz4fWQQ,20,PT11M28S,274944,55416,1115
Our Favorite Cupcakes Decorating Recipe | Yummy Cake Tutorials | Easy Cake Decorating Ideas,oCCFpKWkcaI,2020-06-13T14:00:13Z,Yummy Cookies,UC53flicePn0xri-jiq89WtQ,26,PT11M4S,273377,2390,112
MATEI MUITO DE AWM NO CAMPEONATO! YGORX FREEFIRE,_iWHao6WoaE,2020-09-10T22:00:14Z,ygorX,UCC-zlO4ijtKQ2dV1Vz4fWQQ,20,PT10M49S,236882,45230,1224
Três Espiãs Demais | S06E18 - Totalmente Diferente Novamente(Totally Spies),ojE9W79e4I0,2020-06-22T12:56:25Z,ThePowerSéries - Três Espiãs Demais,UC6LTMcxjuo6hXjAMIxZ0Liw,1,PT21M55S,171127,4134,0
VİKİNG KÖYÜME HOŞGELDİNİZ | Assassin's Creed Valhalla,03xccxbTVnE,2020-10-15T14:58:42Z,Pintipanda ,UCuU0qYesQjAT_qXcQJqgV3w,20,PT11M37S,153908,7471,0
GTA 5 ONLINE 🐷 x8 TUNNEL CON LA FORMULA 1 !!! 🐷 GARE PARKOUR 🐷N*737🐷 GTA 5 ITA 🐷 DAJE !!!,deiTZzVIO70,2020-05-08T07:03:38Z,PORKMODZ,UCSn0_ckKBvHeZLokQjjVXww,20,PT10M27S,133193,4268,203
WORK ON ETSY ORDERS WITH ME- behind the scenes of an Etsy shop,H2ZBflpvWg0,2020-01-31T14:00:02Z,Simply Sallie,UCKe2SzvVBQe_HHkzFHzNheQ,22,PT19M21S,130764,3852,276
时隔6个月日本纪录片导演再访武汉 --《听武汉说》| Listen to Wuhan | 2020年冬、武漢街頭インタビュー「今年あなたが得たものはなんですか？」,jzSMiBI7Hz8,2020-12-29T14:20:43Z,和之梦 - 官方频道,UCwHUYtwH5E41O6MiYoC19ng,19,PT13M8S,129635,5907,1065
